The United States of America, Life tables (period 1x1), Total	Last modified: 16 Feb 2017, MPv5 (May07)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1936          58      0.02070  0.02049  0.50   66474    1362   65793  1105529  16.63
  1936          59      0.02229  0.02204  0.50   65112    1435   64394  1039737  15.97
  1936          60      0.02412  0.02384  0.50   63677    1518   62918   975342  15.32
  1936          61      0.02618  0.02584  0.50   62159    1606   61356   912425  14.68
  1936          62      0.02845  0.02805  0.50   60552    1699   59703   851069  14.06
  1936          63      0.03096  0.03049  0.50   58854    1794   57957   791366  13.45
  1936          64      0.03377  0.03321  0.50   57059    1895   56112   733410  12.85
  1936          65      0.03688  0.03621  0.50   55165    1998   54166   677298  12.28
  1936          66      0.04010  0.03931  0.50   53167    2090   52122   623132  11.72
  1936          67      0.04336  0.04244  0.50   51077    2168   49993   571010  11.18
  1936          68      0.04671  0.04565  0.50   48909    2232   47793   521017  10.65
  1936          69      0.05021  0.04898  0.50   46677    2286   45534   473224  10.14
  1936          70      0.05395  0.05253  0.50   44391    2332   43225   427690   9.63
  1936          71      0.05845  0.05679  0.50   42059    2389   40864   384466   9.14
  1936          72      0.06400  0.06201  0.50   39670    2460   38440   343601   8.66
  1936          73      0.07063  0.06822  0.50   37210    2538   35941   305161   8.20
  1936          74      0.07830  0.07535  0.50   34672    2612   33365   269220   7.76
  1936          75      0.08389  0.08051  0.50   32059    2581   30769   235855   7.36
  1936          76      0.09231  0.08824  0.50   29478    2601   28178   205087   6.96
  1936          77      0.10136  0.09647  0.50   26877    2593   25581   176909   6.58
  1936          78      0.11071  0.10491  0.50   24284    2548   23010   151328   6.23
  1936          79      0.11995  0.11316  0.50   21737    2460   20507   128318   5.90
  1936          80      0.12539  0.11799  0.50   19277    2275   18140   107811   5.59
  1936          81      0.13557  0.12697  0.50   17002    2159   15923    89672   5.27
  1936          82      0.14740  0.13728  0.50   14844    2038   13825    73749   4.97
  1936          83      0.16057  0.14863  0.50   12806    1903   11854    59924   4.68
  1936          84      0.17484  0.16078  0.50   10903    1753   10026    48070   4.41
  1936          85      0.19002  0.17354  0.50    9150    1588    8356    38044   4.16
  1936          86      0.20604  0.18680  0.50    7562    1413    6856    29688   3.93
  1936          87      0.22355  0.20108  0.50    6149    1236    5531    22832   3.71
  1936          88      0.24226  0.21608  0.50    4913    1062    4382    17301   3.52
  1936          89      0.26089  0.23078  0.50    3851     889    3407    12919   3.35
  1936          90      0.27736  0.24358  0.50    2962     722    2602     9513   3.21
  1936          91      0.29101  0.25404  0.50    2241     569    1956     6911   3.08
  1936          92      0.30173  0.26218  0.50    1672     438    1452     4955   2.96
  1936          93      0.30894  0.26760  0.50    1233     330    1068     3502   2.84
  1936          94      0.31362  0.27111  0.50     903     245     781     2434   2.69
  1936          95      0.35984  0.30497  0.50     658     201     558     1653   2.51
  1936          96      0.38086  0.31993  0.50     458     146     384     1095   2.39
  1936          97      0.40235  0.33496  0.50     311     104     259      711   2.28
  1936          98      0.42424  0.35000  0.50     207      72     171      452   2.18
  1936          99      0.44644  0.36497  0.50     135      49     110      281   2.09
  1936         100      0.46887  0.37982  0.50      85      32      69      171   2.00
  1936         101      0.49144  0.39450  0.50      53      21      43      102   1.92
  1936         102      0.51406  0.40895  0.50      32      13      26       59   1.85
  1936         103      0.53664  0.42311  0.50      19       8      15       34   1.78
  1936         104      0.55908  0.43694  0.50      11       5       9       19   1.71
  1936         105      0.58130  0.45039  0.50       6       3       5       10   1.66
  1936         106      0.60320  0.46343  0.50       3       2       3        5   1.60
  1936         107      0.62471  0.47602  0.50       2       1       1        3   1.55
  1936         108      0.64576  0.48815  0.50       1       0       1        1   1.51
  1936         109      0.66627  0.49977  0.50       0       0       0        1   1.48
  1936         110+     0.68617  1.00000  1.46       0       0       0        0   1.46
  1937           0      0.06101  0.05823  0.22  100000    5823   95442  6105434  61.05
  1937           1      0.00837  0.00833  0.50   94177     785   93785  6009993  63.82
  1937           2      0.00400  0.00399  0.50   93393     373   93206  5916208  63.35
  1937           3      0.00268  0.00268  0.50   93020     249   92895  5823001  62.60
  1937           4      0.00215  0.00215  0.50   92771     199   92671  5730106  61.77
  1937           5      0.00178  0.00178  0.50   92571     164   92489  5637435  60.90
  1937           6      0.00158  0.00158  0.50   92407     146   92334  5544946  60.01
  1937           7      0.00143  0.00142  0.50   92261     131   92196  5452612  59.10
  1937           8      0.00130  0.00130  0.50   92130     120   92070  5360416  58.18
  1937           9      0.00120  0.00120  0.50   92010     110   91955  5268346  57.26
  1937          10      0.00113  0.00113  0.50   91900     104   91848  5176391  56.33
  1937          11      0.00113  0.00113  0.50   91795     104   91743  5084544  55.39
  1937          12      0.00119  0.00119  0.50   91692     109   91637  4992800  54.45
  1937          13      0.00131  0.00131  0.50   91582     120   91522  4901163  53.52
  1937          14      0.00150  0.00150  0.50   91462     137   91393  4809641  52.59
  1937          15      0.00174  0.00174  0.50   91325     159   91246  4718248  51.66
  1937          16      0.00199  0.00199  0.50   91166     181   91076  4627002  50.75
  1937          17      0.00224  0.00224  0.50   90985     204   90883  4535926  49.85
  1937          18      0.00247  0.00247  0.50   90782     224   90669  4445043  48.96
  1937          19      0.00268  0.00268  0.50   90557     243   90436  4354373  48.08
  1937          20      0.00286  0.00285  0.50   90315     258   90186  4263937  47.21
  1937          21      0.00300  0.00300  0.50   90057     270   89922  4173751  46.35
  1937          22      0.00312  0.00312  0.50   89787     280   89647  4083829  45.48
  1937          23      0.00322  0.00322  0.50   89507     288   89363  3994182  44.62
  1937          24      0.00331  0.00330  0.50   89220     295   89072  3904818  43.77
  1937          25      0.00339  0.00338  0.50   88925     301   88774  3815746  42.91
  1937          26      0.00347  0.00347  0.50   88624     307   88471  3726972  42.05
  1937          27      0.00356  0.00356  0.50   88317     314   88160  3638501  41.20
  1937          28      0.00365  0.00365  0.50   88003     321   87842  3550341  40.34
  1937          29      0.00374  0.00374  0.50   87682     328   87518  3462499  39.49
  1937          30      0.00384  0.00383  0.50   87354     335   87187  3374981  38.64
  1937          31      0.00396  0.00396  0.50   87019     344   86847  3287794  37.78
  1937          32      0.00413  0.00412  0.50   86675     357   86497  3200946  36.93
  1937          33      0.00433  0.00432  0.50   86318     373   86132  3114450  36.08
  1937          34      0.00457  0.00456  0.50   85946     392   85750  3028318  35.24
  1937          35      0.00486  0.00485  0.50   85553     415   85346  2942568  34.39
  1937          36      0.00518  0.00516  0.50   85138     440   84919  2857222  33.56
  1937          37      0.00551  0.00549  0.50   84699     465   84466  2772304  32.73
  1937          38      0.00586  0.00584  0.50   84233     492   83987  2687838  31.91
  1937          39      0.00620  0.00618  0.50   83742     517   83483  2603850  31.09
  1937          40      0.00651  0.00649  0.50   83224     540   82954  2520367  30.28
  1937          41      0.00682  0.00680  0.50   82684     562   82403  2437413  29.48
  1937          42      0.00715  0.00712  0.50   82122     585   81829  2355010  28.68
  1937          43      0.00751  0.00748  0.50   81537     610   81232  2273181  27.88
  1937          44      0.00793  0.00790  0.50   80927     640   80607  2191949  27.09
  1937          45      0.00846  0.00842  0.50   80287     676   79949  2111342  26.30
  1937          46      0.00908  0.00903  0.50   79611     719   79251  2031393  25.52
  1937          47      0.00977  0.00972  0.50   78892     767   78508  1952142  24.74
  1937          48      0.01053  0.01047  0.50   78125     818   77716  1873634  23.98
  1937          49      0.01136  0.01130  0.50   77307     873   76870  1795918  23.23
  1937          50      0.01226  0.01219  0.50   76433     932   75968  1719048  22.49
  1937          51      0.01319  0.01311  0.50   75502     990   75007  1643080  21.76
  1937          52      0.01414  0.01404  0.50   74512    1046   73989  1568073  21.04
  1937          53      0.01511  0.01500  0.50   73466    1102   72915  1494084  20.34
  1937          54      0.01606  0.01593  0.50   72364    1153   71788  1421169  19.64
  1937          55      0.01698  0.01684  0.50   71211    1199   70612  1349381  18.95
  1937          56      0.01796  0.01780  0.50   70012    1246   69389  1278769  18.26
  1937          57      0.01906  0.01888  0.50   68766    1298   68117  1209380  17.59
  1937          58      0.02033  0.02013  0.50   67468    1358   66789  1141263  16.92
  1937          59      0.02180  0.02157  0.50   66110    1426   65397  1074474  16.25
  1937          60      0.02350  0.02323  0.50   64684    1503   63933  1009077  15.60
  1937          61      0.02543  0.02511  0.50   63181    1586   62388   945144  14.96
  1937          62      0.02759  0.02722  0.50   61595    1676   60757   882756  14.33
  1937          63      0.03002  0.02957  0.50   59919    1772   59033   821999  13.72
  1937          64      0.03277  0.03224  0.50   58147    1875   57209   762966  13.12
  1937          65      0.03586  0.03523  0.50   56272    1982   55281   705757  12.54
  1937          66      0.03906  0.03832  0.50   54290    2080   53250   650476  11.98
  1937          67      0.04227  0.04139  0.50   52209    2161   51129   597226  11.44
  1937          68      0.04542  0.04441  0.50   50048    2223   48937   546097  10.91
  1937          69      0.04855  0.04740  0.50   47826    2267   46692   497160  10.40
  1937          70      0.05178  0.05047  0.50   45559    2299   44409   450468   9.89
  1937          71      0.05573  0.05422  0.50   43259    2346   42086   406059   9.39
  1937          72      0.06077  0.05897  0.50   40914    2413   39707   363973   8.90
